PC1,PC2,Tipologia 2017,Edo,Dto,Edo_Dto,Cluster,Silhouette
continuous,continuous,discrete,discrete,string,string,discrete,continuous
,,class,class,meta,meta,meta,meta
-0.35253973669986466,-0.3611535757848615,Concentrados 2,Sinaloa,7.0,SIN-07,C2,0.6225520191058427
2.1394471186463098,3.517731772446995,Muy dispersos 1,Sonora,1.0,SON-01,C3,0.642709763574638
0.34917040680367273,1.4367357634735385,Dispersos 1,Sonora,2.0,SON-02,C2,0.5160576026972972
-0.841794491442959,0.41363040897439096,Concentrados 2,Sonora,3.0,SON-03,C2,0.6816514349383114
3.7330942894360875,4.2767772663026244,Muy dispersos 2,Sonora,4.0,SON-04,C3,0.6571363058755176
-0.7660685048378245,0.14444442846920788,Concentración Media,Sonora,5.0,SON-05,C2,0.6827871783724164
-0.8395100997545931,-0.02990765288889075,Concentrados 2,Sonora,6.0,SON-06,C2,0.6897214150263545
1.489152366815919,0.0763049716932505,Dispersos 2,Sonora,7.0,SON-07,C1,0.6659642337607039
1.9575740780363773,-0.1823528312272912,Dispersos 2,Tabasco,1.0,TAB-01,C1,0.6765189828719291
0.9227746377163578,-0.922229381813556,Dispersos 1,Tabasco,2.0,TAB-02,C1,0.6560796627755411
0.6798032849340704,-1.3892861628136308,Concentración Media,Tabasco,3.0,TAB-03,C1,0.6253747719300539
-0.8233577250113879,-0.36766046284700354,Concentrados 2,Tabasco,4.0,TAB-04,C2,0.6802437772666111
1.2005274500947138,-1.0420270242620584,Dispersos 1,Tabasco,5.0,TAB-05,C1,0.6700299975520428
0.6504017786180242,-0.8874023403427757,Concentración Media,Tabasco,6.0,TAB-06,C1,0.630785484722229
-1.1974015793278927,-0.06081319583931078,Concentrados 1,Tamaulipas,1.0,TAMPS-01,C2,0.7066383128405587
-0.6524254782509613,0.19789217690824185,Concentrados 2,Tamaulipas,2.0,TAMPS-02,C2,0.6718226480848557
1.1034719124928287,0.8085915070173737,Dispersos 2,Tamaulipas,3.0,TAMPS-03,C1,0.6086725332167208
-1.566637779973343,0.09225197306954216,Altamente concentrado 2,Tamaulipas,4.0,TAMPS-04,C2,0.7101743049824802
0.07075063434843343,0.11530695032931597,Dispersos 1,Tamaulipas,5.0,TAMPS-05,C2,0.5405733252771245
2.8863226720246065,1.3266350183559474,Muy dispersos 1,Tamaulipas,6.0,TAMPS-06,C3,0.5744506507179403
-0.8488988713953811,-0.15163950916676508,Concentrados 2,Tamaulipas,7.0,TAMPS-07,C2,0.6894062948463046
-1.5183701664700355,0.07280511346935195,Altamente concentrado 2,Tamaulipas,8.0,TAMPS-08,C2,0.7103848926330609
-1.008260606166093,0.002174011874071007,Concentrados 2,Tamaulipas,9.0,TAMPS-09,C2,0.6997613845047695
-0.2147724543623507,-0.2815675745010196,Concentrados 2,Tlaxcala,1.0,TLAX-01,C2,0.5982975298959725
-1.0785273812617233,-0.02588949246737954,Concentrados 1,Tlaxcala,2.0,TLAX-02,C2,0.7028924916895289
-0.3627951954304465,-0.07284608747141555,Concentrados 2,Tlaxcala,3.0,TLAX-03,C2,0.6345521363047546
2.172051877563969,-0.30727778543981,Muy dispersos 1,Veracruz,1.0,VER-01,C1,0.6726950221375891
2.7725550506846055,-1.2497115650725792,Muy dispersos 1,Veracruz,2.0,VER-02,C1,0.6623862259527571
0.8213574282949029,-0.9375751696352275,Dispersos 1,Veracruz,3.0,VER-03,C1,0.6478050395330366
-1.2913099496964309,0.0811914875404445,Concentrados 1,Veracruz,4.0,VER-04,C2,0.7086373398855089
-0.593368333602015,-0.41365445576717363,Concentrados 2,Veracruz,5.0,VER-05,C2,0.655812885843363
1.6184682269417652,-1.199894733266532,Dispersos 1,Veracruz,6.0,VER-06,C1,0.6766406833047462
1.044381152853689,-1.2018376617411854,Dispersos 1,Veracruz,7.0,VER-07,C1,0.6586340464320692
1.3804049814971986,-0.9108177525232322,Dispersos 1,Veracruz,8.0,VER-08,C1,0.6777671400345018
0.29838208237594194,-0.73124315997586,Concentración Media,Veracruz,9.0,VER-09,C1,0.5711571526621924
-1.732921557253566,0.18323108346354575,Altamente concentrado 2,Veracruz,10.0,VER-10,C2,0.7081926891117154
-0.8589941209319184,-0.1445417495107736,Concentrados 2,Veracruz,11.0,VER-11,C2,0.6902084863575051
-0.8094538124754153,-0.3491236555628838,Concentrados 2,Veracruz,12.0,VER-12,C2,0.680114964363677
2.298034081801551,-0.9554343928196364,Dispersos 2,Veracruz,13.0,VER-13,C1,0.6792387637803305
1.4450212250900227,-0.3151968297562634,Dispersos 2,Veracruz,14.0,VER-14,C1,0.6758939879801479
-0.1907964477465568,-0.7609302867269141,Concentrados 2,Veracruz,15.0,VER-15,C2,0.5588319717211223
-0.2762012169503643,-0.7392329348647598,Concentrados 2,Veracruz,16.0,VER-16,C2,0.5801488355385567
1.0478185253145003,-0.44939678429885227,Dispersos 1,Veracruz,17.0,VER-17,C1,0.6617405424835328
1.302805085348774,-1.1209486427889985,Dispersos 1,Veracruz,18.0,VER-18,C1,0.6720648976235195
1.3259739520387912,-1.0875286830369881,Dispersos 1,Veracruz,19.0,VER-19,C1,0.6735237103609285
0.5952661733620623,-0.8263872737701585,Dispersos 1,Veracruz,20.0,VER-20,C1,0.6238654789205252
0.7414699608911873,1.0489489963570884,Dispersos 1,Yucatan,1.0,YUC-01,C1,0.5562760674100559
-0.10776808611324619,0.35512497966234774,Concentración Media,Yucatan,2.0,YUC-02,C2,0.5892288684082041
-1.20446797486576,-0.11931967511258937,Concentrados 1,Yucatan,3.0,YUC-03,C2,0.7058981033262601
-1.157626326030673,-0.12260280704737227,Concentrados 1,Yucatan,4.0,YUC-04,C2,0.7046115934636277
0.4523698701557553,0.6114064785461405,Dispersos 1,Yucatan,5.0,YUC-05,C1,0.5331782231264744
1.6029316076296722,-0.19108618691935023,Dispersos 1,Zacatecas,1.0,ZAC-01,C1,0.6763909381794806
4.1073144455866855,-0.19566462492752915,Muy dispersos 1,Zacatecas,2.0,ZAC-02,C1,0.5392296317561032
2.6409652134002597,1.4309657501964792,Dispersos 2,Zacatecas,3.0,ZAC-03,C3,0.5730742097328265
1.4297771963945534,-0.5863765280381409,Dispersos 1,Zacatecas,4.0,ZAC-04,C1,0.6793802778119125
